conversation_id,message,sentiment
34," I have never heard of Fanfest,",Happy
34,Hey! What is FanFest? lol,Curious to dive deeper
34," I guess its where the hall of famers meet, At first I thought it said hall of farmers, lol",Happy
34,Ok. I honestly never heard of. Do you play video games?,Neutral
34," No, But I did not know they were first designed for the military",Surprised
34,It could be for training purpose. I'm wondering why Australia has more banned games than China... It means some US games also banned... It's quite strange.,Surprised
34,it is like kids in korea being banned playing games after 12,Surprised
34," after or before 12? If after 12, why is it so? I used to play a lot when I was child. I'm not surprised that video games make more money abbually than all films from Hollywood.",Curious to dive deeper
34,But would you categorize them as an art form?,Happy
34,Interesting question. I don't think this is any sort of art. It could be kind of sport. I more support this point of view. How about you? What's your opinion?,Curious to dive deeper
34," I really not did get into them, But I would consider them an art form",Curious to dive deeper
34," It could be. At the same time it would be easy to define popularity of such art. For example, it could be a reason why the rating system was involved in video games.",Neutral
34," Maybe I will just go to the fanfest and try the Pitching tunnels, can you throw well",Curious to dive deeper
34,Ok. Do you watch or play any sport? Like softball or baseball?,Neutral
34," I only play have you heard of any of these players like, Davey Johnson?",Curious to dive deeper
34," Yes. He played in 1970s, right? Or maybe 1960s... I don't remember.",Curious to dive deeper
34," I have no clue, But I love the name Rollie Fingers.",Happy
34," Baseball is fun to watch. I like it. However, I always have difficulties to hit a ball hahaha ",Neutral
34,maybe you should go to the show you can get a medal Maybe,Surprised
34,Medal would be too much significant achievement. The Chicago Cubs were the first to win back-to-back world series and haven't won since. My luck is about the same lol,Neutral
34,Thank you for your time but I must go now,Surprised
34,Have a good day! Thanks.,Neutral
34,bye,Surprised
34,bye!,Neutral
35,Hey how are you? Did you see the FanFest in Miami last year by chance?,Curious to dive deeper
35," No I didn't see that. It's interesting that 23 former Nationals attended it though, did you see it?",Curious to dive deeper
35," Yah, it was pretty cool. I didn't catch who the olympic gold medalists were, did you? They said there were two of them there.",Surprised
35," No I didn't catch their names. But I know that a lot of gold medalist attended as well as some people from the US Olympic softball team, I don't watch sports or the Olympics so I can't say that I know any of the names LOL",Neutral
35," Me neither, I wish I knew more about the olympians, they're so elite. Hard for them to get a lot of recognition though. You play video games by chance?",Curious to dive deeper
35," Yes I play video games somewhat, used to play Maurice a kid but I don't play that many these days. What about you? I'm just glad that I didn't grow up in South Korea because apparently playing a video game after midnight if your under 16 is illegal",Surprised
35," Oh wow, I would have never of guessed that. I played a lot of video games growing up, I think there is a lot of benefit to them. I play Fortnite now, and I'm in my 30s lol. Do you still play?",Curious to dive deeper
35,LOL I have heard of the game but I have never played it. I do know that they did a study and apparently as a planet we play about 3 billion hours of video games a week so I definitely should be playing more perhaps haha,Surprised
35," I could definitely see that. What were your favorite video games? Jane McGongiai was the game designer behind that study, pretty cool.",Curious to dive deeper
35," Well I really liked the Nintendo 64 and I also like the original Xbox, it's interesting that I played a Toy Story game back in the day and it wasn't actually Tom Hanks who did the voice but his brother Jim Hanks",Surprised
35," Wow, I'm surprised they have such similar voices. I went the Sega to Playstation route, still rocking the PS4, no Toy Story game though.",Curious to dive deeper
35,Yeah the PlayStation 4 is cool. I'm just glad that we called him video games and not their original name which was the cathode ray tube Amusement device LOL,Happy
35," I like video game a lot more than Cathode Ray Tube Amusement Devices lol, dang military always overcomplicating things.",Curious to dive deeper
35," I agree with you. Did you ever play the video game LittleBigPlanet or Harry Potter? Apparently the same person did the narration in both of those video games, his name is Stephen Fry",Surprised
35,Stephen Fry from Top Gear?,Curious to dive deeper
35," I'm not sure if it's the same guy, I don't know Top Gear personally, but it could be, do you ever play softball by the way or watch it on TV?",Curious to dive deeper
35," I hear Stephen Fry's name all the time, he must be super famous in the UK. I don't, you going to spit some softball knowledge my way?",Curious to dive deeper
35," Haha yes I can do that. It's interesting that the softball is bigger than a baseball because it is about 12 in in circumference, I've never played softball but that seems like a really big ball lol",Surprised
35," Yah, it's quite a bit larger than a baseball for sure, I've never seen a softball video game though, have you?",Curious to dive deeper
35," No I've never seen one actually. It's interesting though that the average salary for a professional softball player is at most $6,000 LOL definitely you're not retiring on that money",Surprised
35," Oh wow, definitely not! Anyways, I am going to get going, great chatting with you, take care and have a great night!",Curious to dive deeper
35," Yes it's been an excellent chat! And make sure to try out a baseball video game once in awhile, they are actually pretty fun",Happy
36," Hi, how are you?",Curious to dive deeper
36,Good! You?  Are you into Fiction at all?,Neutral
36,A little and I prefer non-fiction. Do you like it?,Curious to dive deeper
36," I read mainly non fiction too,  but I can get in to some of it. I think it is cool that there is a wiki that ranks fictional characters according to their powers.",Curious to dive deeper
36," I find that useful too! Edgar allen poe wrote about a cyborg, the oldest example of it.",Surprised
36," Wow, that is kind of neat.  I thought that was a more modern invention.",Neutral
36,Me too. Julius Ceasar wrote fan fiction too!,Surprised
